,rd_2003,total_income_2003,rd_intensity_2003,a4,log_num_disputes,ownership1,ownership2,ownership3,ownership4,ownership5,ownership6,ownership7,ownership8,ownership9,simulated_rd_intensity,simulated_rd_intensity2
3437,1.0,3906.0,0.00025601638,3,0.0,0,0,1,0,0,0,0,0,0,0.00025601638,0.00025601638
3438,319.0,25433.0,0.012542759,3,0.0,0,0,1,0,0,0,0,0,0,0.012542759,0.012542759
3439,4.0,2311.0,0.0017308524,6,0.0,0,0,0,0,0,1,0,0,0,0.0017308524,0.0017308524
3440,160.0,1019.0,0.15701668,8,0.0,0,0,0,0,0,0,0,1,0,0.15701668,0.15701668
3441,1.0,16000.0,6.2500003e-05,5,0.0,0,0,0,0,1,0,0,0,0,0.04136533820616667,0.03775265081235205
3442,15.0,3460.0,0.00433526,4,0.0,0,0,0,1,0,0,0,0,0,0.00433526,0.00433526
3443,20.0,1470.0,0.013605442,6,0.0,0,0,0,0,0,1,0,0,0,0.013605442,0.013605442
3444,50.0,54041.0,0.00092522346,7,0.0,0,0,0,0,0,0,1,0,0,0.00092522346,0.00092522346
3445,15.0,2200.0,0.0068181818,6,0.0,0,0,0,0,0,1,0,0,0,0.0068181818,0.0068181818
3446,1.8,1040.0,0.0017307692,4,0.69314718,0,0,0,1,0,0,0,0,0,0.0017307692,0.0017307692
3447,820.0,9510.0,0.086225025,7,1.9459101,0,0,0,0,0,0,1,0,0,0.086225025,0.086225025
3448,57.0,8618.0,0.0066140634,4,0.0,0,0,0,1,0,0,0,0,0,0.0066140634,0.0066140634
3449,18.0,4872.0,0.0036945813,8,0.0,0,0,0,0,0,0,0,1,0,0.0036945813,0.0036945813
3450,20982.0,20250032.0,0.0010361465,5,2.1972246,0,0,0,0,1,0,0,0,0,0.06687218084665603,0.49131539697756216
3451,86950.0,307337.0,0.28291419,6,0.0,0,0,0,0,0,1,0,0,0,0.28291419,0.28291419
3452,154652.0,7512630.0,0.0205856,4,0.0,0,0,0,1,0,0,0,0,0,0.0205856,0.0205856
3453,121630.0,2981880.0,0.040789705,4,3.2580965,0,0,0,1,0,0,0,0,0,0.040789705,0.040789705
3454,69786.0,1374023.0,0.050789542,7,0.0,0,0,0,0,0,0,1,0,0,0.050789542,0.050789542
3455,942.0,2193198.0,0.00042950979,5,2.8903718,0,0,0,0,1,0,0,0,0,0.04701776257147371,0.6232486816912426
3456,12125.0,1641372.0,0.0073871128,5,2.3025851,0,0,0,0,1,0,0,0,0,0.04243771815012624,0.5189151878050683
3457,362.0,1227261.0,0.00029496578,5,0.0,0,0,0,0,1,0,0,0,0,0.05340506945651103,0.03248650421546909
3458,28190.0,1127072.0,0.025011713,5,2.5649493,0,0,0,0,1,0,0,0,0,0.047324947417753324,0.5496532564082659
3459,35998.0,720975.0,0.049929608,5,1.0986123,0,0,0,0,1,0,0,0,0,0.05095484595082015,0.26447748814024186
3460,22168.0,715076.0,0.031000901,1,1.7917595,1,0,0,0,0,0,0,0,0,0.031000901,0.031000901
3461,1.0,1064823.0,9.391232e-07,5,0.0,0,0,0,0,1,0,0,0,0,0.0567791445438084,0.05103759194091935
3462,6562.0,891036.0,0.0073644612,9,0.0,0,0,0,0,0,0,0,0,1,0.0073644612,0.0073644612
3463,308.0,207278.0,0.0014859271,1,0.0,1,0,0,0,0,0,0,0,0,0.0014859271,0.0014859271
3464,35.0,23691.0,0.0014773543,8,1.7917595,0,0,0,0,0,0,0,1,0,0.0014773543,0.0014773543
3465,3706.0,484396.0,0.0076507651,5,0.0,0,0,0,0,1,0,0,0,0,0.06313174511292433,0.060444036036590446
3466,1100.0,470245.0,0.0023392062,5,0.0,0,0,0,0,1,0,0,0,0,0.05406668284889804,0.0329791112711543
3467,22577.0,434187.0,0.051998332,8,0.0,0,0,0,0,0,0,0,1,0,0.051998332,0.051998332
3468,9821.0,370100.0,0.026536072,5,0.69314718,0,0,0,0,1,0,0,0,0,0.06456582933147793,0.18800700780171903
3469,3.0,41099.0,7.2994473e-05,2,0.0,0,1,0,0,0,0,0,0,0,7.2994473e-05,7.2994473e-05
3470,2336.0,202670.0,0.011526126,4,1.0986123,0,0,0,1,0,0,0,0,0,0.011526126,0.011526126
3471,5000.0,319750.0,0.015637217,5,0.0,0,0,0,0,1,0,0,0,0,0.05088986852765371,0.03791039730190912
3472,104.0,427218.0,0.00024343544,4,0.0,0,0,0,1,0,0,0,0,0,0.00024343544,0.00024343544
3473,1069.0,198388.0,0.0053884308,1,0.0,1,0,0,0,0,0,0,0,0,0.0053884308,0.0053884308
3474,5200.0,264366.0,0.0196697,5,0.0,0,0,0,0,1,0,0,0,0,0.05600576574933448,0.05795289492096351
3475,350.0,372180.0,0.00094040518,4,0.0,0,0,0,1,0,0,0,0,0,0.00094040518,0.00094040518
3476,5470.0,182704.0,0.029939137,5,0.0,0,0,0,0,1,0,0,0,0,0.05234679152452207,0.0360269668065291
3477,3190.0,176880.0,0.018034825,5,0.0,0,0,0,0,1,0,0,0,0,0.06497271859416684,0.031923470039531
3478,7396.0,218429.0,0.033859972,4,2.0794415,0,0,0,1,0,0,0,0,0,0.033859972,0.033859972
3479,4170.0,141219.0,0.029528605,5,0.0,0,0,0,0,1,0,0,0,0,0.04584518600432463,0.07211731890522176
3480,700.0,244881.0,0.0028585312,5,1.6094379,0,0,0,0,1,0,0,0,0,0.0509644595512994,0.3759716466941524
3481,60.0,61126.0,0.00098157907,5,0.0,0,0,0,0,1,0,0,0,0,0.056452548656845965,0.0383781828910782
3482,651.0,250718.0,0.0025965427,5,1.6094379,0,0,0,0,1,0,0,0,0,0.038005453562526145,0.3527966552945904
3483,725.0,197156.0,0.0036772911,1,1.0986123,1,0,0,0,0,0,0,0,0,0.0036772911,0.0036772911
3484,12430.0,173516.0,0.071636043,5,0.0,0,0,0,0,1,0,0,0,0,0.04015231686394382,0.04912954666579419
3485,2814.0,226896.0,0.012402158,5,0.0,0,0,0,0,1,0,0,0,0,0.05563288655819459,0.03901543130640292
3486,300.0,84293.0,0.0035590143,2,0.0,0,1,0,0,0,0,0,0,0,0.0035590143,0.0035590143
3487,421.0,117161.0,0.0035933459,8,0.0,0,0,0,0,0,0,0,1,0,0.0035933459,0.0035933459
3488,80.0,138689.0,0.00057683018,5,0.0,0,0,0,0,1,0,0,0,0,0.05009311728760024,0.04389367034688147
3489,898.0,158529.0,0.0056645786,5,1.0986123,0,0,0,0,1,0,0,0,0,0.05516885764702817,0.2747665017863975
3490,560.0,77675.0,0.0072095268,5,0.0,0,0,0,0,1,0,0,0,0,0.0451790255420084,0.04392565352917818
3491,89.0,54727.0,0.0016262539,5,1.3862944,0,0,0,0,1,0,0,0,0,0.05656918453852911,0.33502488275739684
3492,303.0,40175.0,0.0075420039,5,1.3862944,0,0,0,0,1,0,0,0,0,0.05611913224445236,0.31865500889308457
3493,790.0,95640.0,0.0082601421,5,1.0986123,0,0,0,0,1,0,0,0,0,0.05339201189861412,0.26631772229399153
3494,216.0,101164.0,0.0021351469,4,1.0986123,0,0,0,1,0,0,0,0,0,0.0021351469,0.0021351469
3495,80.0,71643.0,0.0011166479,4,0.0,0,0,0,1,0,0,0,0,0,0.0011166479,0.0011166479
3496,2560.0,60227.0,0.042505853,4,0.0,0,0,0,1,0,0,0,0,0,0.042505853,0.042505853
3497,215.0,74155.0,0.0028993324,4,0.69314718,0,0,0,1,0,0,0,0,0,0.0028993324,0.0028993324
3498,25.0,90954.0,0.00027486423,5,0.0,0,0,0,0,1,0,0,0,0,0.04515564419342035,0.06047555213018557
3499,61.0,95633.0,0.00063785515,4,0.0,0,0,0,1,0,0,0,0,0,0.00063785515,0.00063785515
3500,238.0,61781.0,0.0038523171,4,0.0,0,0,0,1,0,0,0,0,0,0.0038523171,0.0038523171
3501,504.0,78000.0,0.0064615384,2,0.0,0,1,0,0,0,0,0,0,0,0.0064615384,0.0064615384
3502,260.0,56569.0,0.004596157,5,0.0,0,0,0,0,1,0,0,0,0,0.05312138091683516,0.04368580495146018
3503,1600.0,43601.0,0.036696404,4,1.3862944,0,0,0,1,0,0,0,0,0,0.036696404,0.036696404
3504,178.0,53855.0,0.0033051714,5,0.0,0,0,0,0,1,0,0,0,0,0.03763273146274082,0.05730619010373388
3505,46.0,12289.3,0.0037430937,4,0.0,0,0,0,1,0,0,0,0,0,0.0037430937,0.0037430937
3506,2400.0,103069.0,0.023285372,4,0.0,0,0,0,1,0,0,0,0,0,0.023285372,0.023285372
3507,3220.0,114118.0,0.028216407,1,3.4657359,1,0,0,0,0,0,0,0,0,0.028216407,0.028216407
3508,1871.0,229436.0,0.0081547797,4,1.3862944,0,0,0,1,0,0,0,0,0,0.0081547797,0.0081547797
3509,1870.0,130628.0,0.014315461,4,0.0,0,0,0,1,0,0,0,0,0,0.014315461,0.014315461
3510,201.0,284153.0,0.0007073654,5,3.4339871,0,0,0,0,1,0,0,0,0,0.05582357596013984,0.7331366587083354
3511,1311.0,79113.0,0.016571233,4,0.0,0,0,0,1,0,0,0,0,0,0.016571233,0.016571233
3512,180.0,163352.41,0.0011019121,1,0.0,1,0,0,0,0,0,0,0,0,0.0011019121,0.0011019121
3513,98.0,26270.0,0.003730491,5,0.0,0,0,0,0,1,0,0,0,0,0.05092012049569379,0.06081781743860235
3514,500.0,65845.0,0.0075935912,1,0.69314718,1,0,0,0,0,0,0,0,0,0.0075935912,0.0075935912
3515,143.0,61751.0,0.002315752,5,0.0,0,0,0,0,1,0,0,0,0,0.056835490041764365,0.05542245206334934
3516,388.0,72133.0,0.0053789527,5,0.0,0,0,0,0,1,0,0,0,0,0.06321558035445991,0.04867329545442628
3517,500.0,44225.0,0.011305822,4,0.0,0,0,0,1,0,0,0,0,0,0.011305822,0.011305822
3518,31.0,15960.0,0.0019423559,2,1.0986123,0,1,0,0,0,0,0,0,0,0.0019423559,0.0019423559
3519,10444.0,1783103.0,0.005857205,2,0.69314718,0,1,0,0,0,0,0,0,0,0.005857205,0.005857205
3520,59650.0,2028053.0,0.029412447,4,0.0,0,0,0,1,0,0,0,0,0,0.029412447,0.029412447
3521,11.0,1781720.0,6.1738097e-06,4,0.69314718,0,0,0,1,0,0,0,0,0,6.1738097e-06,6.1738097e-06
3522,63.0,1381400.0,4.5605906e-05,7,0.0,0,0,0,0,0,0,1,0,0,4.5605906e-05,4.5605906e-05
3523,876.0,1423650.0,0.00061531976,2,0.0,0,1,0,0,0,0,0,0,0,0.00061531976,0.00061531976
3524,4550.0,1263235.0,0.0036018635,5,0.0,0,0,0,0,1,0,0,0,0,0.04525822444348767,0.03127434999317001
3525,12170.0,1449190.0,0.0083977943,1,0.0,1,0,0,0,0,0,0,0,0,0.0083977943,0.0083977943
3526,5941.0,1354033.0,0.0043876329,4,3.0445225,0,0,0,1,0,0,0,0,0,0.0043876329,0.0043876329
3527,40580.0,1129876.0,0.035915446,7,0.0,0,0,0,0,0,0,1,0,0,0.035915446,0.035915446
3528,18000.0,671435.0,0.026808254,1,3.0445225,1,0,0,0,0,0,0,0,0,0.026808254,0.026808254
3529,3210.0,582108.0,0.0055144406,7,0.0,0,0,0,0,0,0,1,0,0,0.0055144406,0.0055144406
3530,2000.0,613420.0,0.0032604088,5,0.0,0,0,0,0,1,0,0,0,0,0.05173103475891951,0.04804789353549594
3531,1257.0,426020.0,0.0029505657,7,0.0,0,0,0,0,0,0,1,0,0,0.0029505657,0.0029505657
3532,1000.0,652000.0,0.0015337423,6,0.0,0,0,0,0,0,1,0,0,0,0.0015337423,0.0015337423
3533,115.0,374908.0,0.00030674192,6,0.0,0,0,0,0,0,1,0,0,0,0.00030674192,0.00030674192
3534,35660.0,891222.0,0.040012479,7,0.0,0,0,0,0,0,0,1,0,0,0.040012479,0.040012479
3535,6700.0,579520.0,0.011561292,2,0.0,0,1,0,0,0,0,0,0,0,0.011561292,0.011561292
3536,10.0,201778.0,4.9559418e-05,6,0.0,0,0,0,0,0,1,0,0,0,4.9559418e-05,4.9559418e-05
3537,500.0,392186.0,0.0012749053,2,0.0,0,1,0,0,0,0,0,0,0,0.0012749053,0.0012749053
3538,6513.0,700000.0,0.009304286,1,3.4339871,1,0,0,0,0,0,0,0,0,0.009304286,0.009304286
3539,1025.0,142693.0,0.0071832538,8,1.0986123,0,0,0,0,0,0,0,1,0,0.0071832538,0.0071832538
3540,260.0,343110.0,0.00075777445,6,0.0,0,0,0,0,0,1,0,0,0,0.00075777445,0.00075777445
3541,210.0,367052.0,0.00057212601,4,0.0,0,0,0,1,0,0,0,0,0,0.00057212601,0.00057212601
3542,18.0,300000.0,5.9999998e-05,4,0.0,0,0,0,1,0,0,0,0,0,5.9999998e-05,5.9999998e-05
3543,160.0,199776.0,0.00080089702,8,0.0,0,0,0,0,0,0,0,1,0,0.00080089702,0.00080089702
3544,3613.0,308780.0,0.011700887,4,0.0,0,0,0,1,0,0,0,0,0,0.011700887,0.011700887
3545,460.0,304560.0,0.0015103756,2,0.0,0,1,0,0,0,0,0,0,0,0.0015103756,0.0015103756
3546,5490.0,147975.0,0.037100863,2,0.0,0,1,0,0,0,0,0,0,0,0.037100863,0.037100863
3547,8676.0,800253.0,0.010841572,5,1.7917595,0,0,0,0,1,0,0,0,0,0.057338290172223395,0.4190842918221752
3548,190.0,168360.0,0.0011285341,2,0.69314718,0,1,0,0,0,0,0,0,0,0.0011285341,0.0011285341
3549,150.0,69500.0,0.0021582735,2,0.0,0,1,0,0,0,0,0,0,0,0.0021582735,0.0021582735
3550,420.0,38400.0,0.0109375,2,0.0,0,1,0,0,0,0,0,0,0,0.0109375,0.0109375
3551,9000.0,85000.0,0.10588235,3,0.0,0,0,1,0,0,0,0,0,0,0.10588235,0.10588235
3552,32.0,99218.0,0.00032252213,4,1.0986123,0,0,0,1,0,0,0,0,0,0.00032252213,0.00032252213
3553,1340.0,115851.0,0.011566581,6,0.0,0,0,0,0,0,1,0,0,0,0.011566581,0.011566581
3554,120.0,111878.0,0.001072597,8,2.0794415,0,0,0,0,0,0,0,1,0,0.001072597,0.001072597
3555,150.0,221460.0,0.0006773232,7,0.0,0,0,0,0,0,0,1,0,0,0.0006773232,0.0006773232
3556,350.0,63520.0,0.0055100755,4,0.0,0,0,0,1,0,0,0,0,0,0.0055100755,0.0055100755
3557,96.0,88701.0,0.0010822876,4,0.0,0,0,0,1,0,0,0,0,0,0.0010822876,0.0010822876
3558,80.0,100000.0,0.00079999998,8,0.0,0,0,0,0,0,0,0,1,0,0.00079999998,0.00079999998
3559,170.0,16663.0,0.010202245,2,0.0,0,1,0,0,0,0,0,0,0,0.010202245,0.010202245
3560,150.0,52461.0,0.0028592669,4,1.7917595,0,0,0,1,0,0,0,0,0,0.0028592669,0.0028592669
3561,2.0,62733.0,3.1881147e-05,2,0.0,0,1,0,0,0,0,0,0,0,3.1881147e-05,3.1881147e-05
3562,2500.0,43131.0,0.05796295,4,0.0,0,0,0,1,0,0,0,0,0,0.05796295,0.05796295
3563,1850.0,28467.0,0.064987533,2,1.7917595,0,1,0,0,0,0,0,0,0,0.064987533,0.064987533
3564,20.0,18700.0,0.0010695187,6,0.0,0,0,0,0,0,1,0,0,0,0.0010695187,0.0010695187
3565,16.0,11960.0,0.0013377926,4,0.0,0,0,0,1,0,0,0,0,0,0.0013377926,0.0013377926
3566,76.0,20313.0,0.0037414464,4,0.0,0,0,0,1,0,0,0,0,0,0.0037414464,0.0037414464
3567,315.0,13420.0,0.023472428,4,0.0,0,0,0,1,0,0,0,0,0,0.023472428,0.023472428
3568,10.0,17336.0,0.00057683431,6,0.0,0,0,0,0,0,1,0,0,0,0.00057683431,0.00057683431
3569,20.0,5000.0,0.0040000002,4,1.0986123,0,0,0,1,0,0,0,0,0,0.0040000002,0.0040000002
3570,20.0,2400.0,0.0083333338,6,0.0,0,0,0,0,0,1,0,0,0,0.0083333338,0.0083333338
3571,4.0,760.0,0.0052631581,1,0.0,1,0,0,0,0,0,0,0,0,0.0052631581,0.0052631581
3572,247800.0,3672302.0,0.067478113,5,0.0,0,0,0,0,1,0,0,0,0,0.05760749224582788,0.050143415295390716
3573,8152.0,330220.0,0.024686573,9,1.9459101,0,0,0,0,0,0,0,0,1,0.024686573,0.024686573
3574,93610.0,5324504.0,0.01758098,4,0.0,0,0,0,1,0,0,0,0,0,0.01758098,0.01758098
3575,15382.0,2273111.0,0.0067669377,5,0.0,0,0,0,0,1,0,0,0,0,0.04764208673250172,0.04469566431675401
3576,14110.0,2078666.0,0.0067880074,4,1.7917595,0,0,0,1,0,0,0,0,0,0.0067880074,0.0067880074
3577,3107.0,1248139.0,0.002489306,5,1.0986123,0,0,0,0,1,0,0,0,0,0.04180411509005255,0.26837711292343197
3578,3230.0,2783327.0,0.0011604817,5,2.5649493,0,0,0,0,1,0,0,0,0,0.04712667139298023,0.5660175513175923
3579,320.0,1132844.0,0.00028247491,4,0.0,0,0,0,1,0,0,0,0,0,0.00028247491,0.00028247491
3580,128.0,1033634.0,0.00012383494,4,0.0,0,0,0,1,0,0,0,0,0,0.00012383494,0.00012383494
3581,44024.0,5716880.0,0.007700704,2,0.0,0,1,0,0,0,0,0,0,0,0.007700704,0.007700704
3582,400.0,660981.0,0.00060516113,4,0.0,0,0,0,1,0,0,0,0,0,0.00060516113,0.00060516113
3583,1108.0,947069.0,0.0011699253,4,0.0,0,0,0,1,0,0,0,0,0,0.0011699253,0.0011699253
3584,1538.0,688287.0,0.002234533,5,3.0445225,0,0,0,0,1,0,0,0,0,0.05291866493859581,0.6630920395774131
3585,5372.0,683231.0,0.0078626405,4,0.0,0,0,0,1,0,0,0,0,0,0.0078626405,0.0078626405
3586,1000.2,772104.88,0.0012954199,4,1.0986123,0,0,0,1,0,0,0,0,0,0.0012954199,0.0012954199
3587,397.0,146304.0,0.002713528,9,1.3862944,0,0,0,0,0,0,0,0,1,0.002713528,0.002713528
3588,470.0,207431.0,0.0022658138,4,0.0,0,0,0,1,0,0,0,0,0,0.0022658138,0.0022658138
3589,46.0,25912.0,0.0017752392,3,0.0,0,0,1,0,0,0,0,0,0,0.0017752392,0.0017752392
3590,400.0,181110.0,0.0022086026,4,0.0,0,0,0,1,0,0,0,0,0,0.0022086026,0.0022086026
3591,4000.0,226667.0,0.017647034,4,1.0986123,0,0,0,1,0,0,0,0,0,0.017647034,0.017647034
3592,2875.0,258571.0,0.011118803,4,0.0,0,0,0,1,0,0,0,0,0,0.011118803,0.011118803
3593,8396.0,342655.0,0.02450278,4,1.0986123,0,0,0,1,0,0,0,0,0,0.02450278,0.02450278
3594,19671.0,559750.0,0.035142474,4,0.0,0,0,0,1,0,0,0,0,0,0.035142474,0.035142474
3595,796.0,128800.0,0.0061801244,6,0.69314718,0,0,0,0,0,1,0,0,0,0.0061801244,0.0061801244
3596,162.0,29517.0,0.0054883626,4,2.8332133,0,0,0,1,0,0,0,0,0,0.0054883626,0.0054883626
3597,360.0,225743.0,0.0015947338,4,0.0,0,0,0,1,0,0,0,0,0,0.0015947338,0.0015947338
3598,68.0,257095.0,0.00026449366,4,1.0986123,0,0,0,1,0,0,0,0,0,0.00026449366,0.00026449366
3599,10.0,210062.0,4.7604994e-05,8,0.0,0,0,0,0,0,0,0,1,0,4.7604994e-05,4.7604994e-05
3600,238.0,119437.0,0.0019926822,4,1.7917595,0,0,0,1,0,0,0,0,0,0.0019926822,0.0019926822
3601,400.0,193800.0,0.0020639836,4,0.0,0,0,0,1,0,0,0,0,0,0.0020639836,0.0020639836
3602,80.0,58940.0,0.0013573125,4,0.0,0,0,0,1,0,0,0,0,0,0.0013573125,0.0013573125
3603,532.0,153454.0,0.0034668369,7,1.0986123,0,0,0,0,0,0,1,0,0,0.0034668369,0.0034668369
3604,15.0,123185.0,0.00012176807,4,0.0,0,0,0,1,0,0,0,0,0,0.00012176807,0.00012176807
3605,76.0,64400.0,0.0011801242,6,0.0,0,0,0,0,0,1,0,0,0,0.0011801242,0.0011801242
3606,1800.0,67883.0,0.026516212,4,0.0,0,0,0,1,0,0,0,0,0,0.026516212,0.026516212
3607,1380.0,120057.0,0.01149454,8,1.7917595,0,0,0,0,0,0,0,1,0,0.01149454,0.01149454
3608,265.0,125419.0,0.0021129176,6,0.0,0,0,0,0,0,1,0,0,0,0.0021129176,0.0021129176
3609,186.7,77353.602,0.0024135916,4,0.0,0,0,0,1,0,0,0,0,0,0.0024135916,0.0024135916
3610,80.0,70723.0,0.0011311737,8,0.0,0,0,0,0,0,0,0,1,0,0.0011311737,0.0011311737
3611,78.599998,55551.0,0.001414916,4,0.0,0,0,0,1,0,0,0,0,0,0.001414916,0.001414916
3612,1100.0,41008.0,0.026824035,8,0.0,0,0,0,0,0,0,0,1,0,0.026824035,0.026824035
3613,57.0,20383.0,0.0027964481,4,0.0,0,0,0,1,0,0,0,0,0,0.0027964481,0.0027964481
3614,1.0,37101.0,2.6953452e-05,4,0.69314718,0,0,0,1,0,0,0,0,0,2.6953452e-05,2.6953452e-05
3615,8.0,24004.0,0.0003332778,4,0.0,0,0,0,1,0,0,0,0,0,0.0003332778,0.0003332778
3616,30.0,65679.0,0.00045676701,6,0.0,0,0,0,0,0,1,0,0,0,0.00045676701,0.00045676701
3617,11036.0,113841.0,0.096942224,5,0.0,0,0,0,0,1,0,0,0,0,0.07234442058297585,0.05415855306311208
3618,54.0,20532.801,0.0026299383,4,0.0,0,0,0,1,0,0,0,0,0,0.0026299383,0.0026299383
3619,2.0,23840.0,8.3892621e-05,6,0.0,0,0,0,0,0,1,0,0,0,8.3892621e-05,8.3892621e-05
3620,28.0,10202.0,0.0027445599,1,0.0,1,0,0,0,0,0,0,0,0,0.0027445599,0.0027445599
3621,121.0,21744.0,0.0055647534,7,0.0,0,0,0,0,0,0,1,0,0,0.0055647534,0.0055647534
3622,337.0,20067.0,0.016793741,4,0.0,0,0,0,1,0,0,0,0,0,0.016793741,0.016793741
3623,120.0,10930.0,0.010978957,4,0.0,0,0,0,1,0,0,0,0,0,0.010978957,0.010978957
3624,175.0,14575.0,0.012006861,1,0.0,1,0,0,0,0,0,0,0,0,0.012006861,0.012006861
3625,16.0,7883.0,0.0020296841,7,0.0,0,0,0,0,0,0,1,0,0,0.0020296841,0.0020296841
3626,50.0,15349.0,0.0032575412,7,0.0,0,0,0,0,0,0,1,0,0,0.0032575412,0.0032575412
3627,30.0,10205.0,0.0029397355,8,0.0,0,0,0,0,0,0,0,1,0,0.0029397355,0.0029397355
3628,10.0,5241.0,0.0019080328,6,0.0,0,0,0,0,0,1,0,0,0,0.0019080328,0.0019080328
3629,60.0,1320.0,0.045454547,4,0.0,0,0,0,1,0,0,0,0,0,0.045454547,0.045454547
3630,8.0,9603.0,0.00083307299,4,0.0,0,0,0,1,0,0,0,0,0,0.00083307299,0.00083307299
3631,66.0,5820.0,0.011340206,4,0.0,0,0,0,1,0,0,0,0,0,0.011340206,0.011340206
3632,5.0,1810.0,0.002762431,6,0.0,0,0,0,0,0,1,0,0,0,0.002762431,0.002762431
3633,5.0,1854.0,0.0026968715,6,0.0,0,0,0,0,0,1,0,0,0,0.0026968715,0.0026968715
3634,80.0,8244.0,0.0097040273,6,0.0,0,0,0,0,0,1,0,0,0,0.0097040273,0.0097040273
3635,100.0,9455.0,0.010576415,4,0.0,0,0,0,1,0,0,0,0,0,0.010576415,0.010576415
3636,5.0,21138.0,0.00023654083,4,0.0,0,0,0,1,0,0,0,0,0,0.00023654083,0.00023654083
3637,2190.0,512632.0,0.0042720702,6,0.0,0,0,0,0,0,1,0,0,0,0.0042720702,0.0042720702
3638,231.0,129938.0,0.0017777709,4,0.0,0,0,0,1,0,0,0,0,0,0.0017777709,0.0017777709
3639,120.0,361400.0,0.00033204205,4,0.0,0,0,0,1,0,0,0,0,0,0.00033204205,0.00033204205
3640,1005.0,801144.0,0.0012544561,5,0.0,0,0,0,0,1,0,0,0,0,0.05915284756502994,0.05809339524841166
3641,82650.0,1673770.0,0.049379546,9,0.0,0,0,0,0,0,0,0,0,1,0.049379546,0.049379546
3642,21347.0,3330876.0,0.0064088246,5,0.0,0,0,0,0,1,0,0,0,0,0.04302524629576225,0.039538374516472304
3643,8000.0,696946.0,0.011478651,5,1.0986123,0,0,0,0,1,0,0,0,0,0.04526022977970677,0.25821463957281915
3644,28144.0,1802805.0,0.015611228,4,0.0,0,0,0,1,0,0,0,0,0,0.015611228,0.015611228
3645,2241.0,234178.0,0.009569644,4,0.0,0,0,0,1,0,0,0,0,0,0.009569644,0.009569644
3646,216.0,203125.0,0.0010633846,2,0.0,0,1,0,0,0,0,0,0,0,0.0010633846,0.0010633846
3647,12780.0,1122226.0,0.01138808,2,2.9957323,0,1,0,0,0,0,0,0,0,0.01138808,0.01138808
3648,600.0,140125.0,0.004281891,4,0.0,0,0,0,1,0,0,0,0,0,0.004281891,0.004281891
3649,93.0,15742.0,0.0059077628,2,0.0,0,1,0,0,0,0,0,0,0,0.0059077628,0.0059077628
3650,1446.0,552607.0,0.0026166879,4,0.0,0,0,0,1,0,0,0,0,0,0.0026166879,0.0026166879
3651,639.0,139095.0,0.0045939824,4,1.3862944,0,0,0,1,0,0,0,0,0,0.0045939824,0.0045939824
3652,500.0,59821.0,0.008358269,4,0.0,0,0,0,1,0,0,0,0,0,0.008358269,0.008358269
3653,140.0,296194.0,0.00047266317,4,2.0794415,0,0,0,1,0,0,0,0,0,0.00047266317,0.00047266317
3654,2300.0,87525.0,0.026278207,6,1.0986123,0,0,0,0,0,1,0,0,0,0.026278207,0.026278207
3655,50.0,63140.0,0.00079189101,4,1.3862944,0,0,0,1,0,0,0,0,0,0.00079189101,0.00079189101
3656,316.0,523557.0,0.00060356368,4,0.0,0,0,0,1,0,0,0,0,0,0.00060356368,0.00060356368
3657,500.0,186427.0,0.0026820148,4,0.0,0,0,0,1,0,0,0,0,0,0.0026820148,0.0026820148
3658,206.0,21368.0,0.0096405838,9,0.0,0,0,0,0,0,0,0,0,1,0.0096405838,0.0096405838
3659,240.0,79468.0,0.0030200835,4,0.0,0,0,0,1,0,0,0,0,0,0.0030200835,0.0030200835
3660,2.0,23200.0,8.6206899e-05,4,0.0,0,0,0,1,0,0,0,0,0,8.6206899e-05,8.6206899e-05
3661,4018.0,384098.0,0.010460872,3,0.0,0,0,1,0,0,0,0,0,0,0.010460872,0.010460872
3662,18.0,112081.0,0.00016059814,4,0.69314718,0,0,0,1,0,0,0,0,0,0.00016059814,0.00016059814
3663,600.0,240251.0,0.002497388,3,1.3862944,0,0,1,0,0,0,0,0,0,0.002497388,0.002497388
3664,200.0,57724.0,0.0034647633,4,1.0986123,0,0,0,1,0,0,0,0,0,0.0034647633,0.0034647633
3665,180.0,17208.0,0.010460251,6,0.0,0,0,0,0,0,1,0,0,0,0.010460251,0.010460251
3666,20.0,17242.0,0.0011599582,8,0.69314718,0,0,0,0,0,0,0,1,0,0.0011599582,0.0011599582
3667,190.0,81200.0,0.0023399014,3,0.0,0,0,1,0,0,0,0,0,0,0.0023399014,0.0023399014
3668,12.0,147101.0,8.1576603e-05,4,1.3862944,0,0,0,1,0,0,0,0,0,8.1576603e-05,8.1576603e-05
3669,710.0,70732.0,0.01003789,4,0.0,0,0,0,1,0,0,0,0,0,0.01003789,0.01003789
3670,47520.0,2304025.0,0.020624775,5,2.6390574,0,0,0,0,1,0,0,0,0,0.06369553105137787,0.5806418725455406
3671,7300.0,189813.0,0.038458906,9,1.0986123,0,0,0,0,0,0,0,0,1,0.038458906,0.038458906
3672,1403.0,354855.0,0.0039537274,1,2.5649493,1,0,0,0,0,0,0,0,0,0.0039537274,0.0039537274
3673,4500.0,205912.0,0.021853996,1,3.4339871,1,0,0,0,0,0,0,0,0,0.021853996,0.021853996
3674,181.0,116580.0,0.0015525819,4,0.0,0,0,0,1,0,0,0,0,0,0.0015525819,0.0015525819
